query_id,query,gold_ans,pred,f1,fail_class,bridge_complete,gold_in_selected,gold_text_in_sel
hotpot_5a7fb6625542994857a767cc,Ali Eren Balıkel started a restaurant which hosted a number of famous figures in,BAFTA Awards for Best Actress,oscars,0.0,S2_selection_chunk_miss,True,True,False
hotpot_5adca8215542994ed6169bbc,Which American actor tries to make his long distance relationship with Priya wor,John Mark Galecki,johnny galecki,0.4,G2_reasoning_error,True,True,True
hotpot_5abfd5c45542994516f4550e,"When ""Good Night"" was aired on ""The Simpsons 138th Epsiode Spectacular,"" which a",Julie Kavner,julie kavner,1.0,SUCCESS,True,True,True
hotpot_5ae163b3554299422ee99678,Who wrote Bring Me Sunshine and where did they write it?,Bring Me Sunshine (1994) was originally a three-part retrospective in tribute to Eric Morecambe,sylvia dee,0.0,G1_confabulation,False,True,True
hotpot_5adec5055542995534e8c707,Mark Newhouse finished 9th in a 2013 series of poker tournaments sponsored by wh,Caesars Entertainment Corporation,caesars entertainment corporation,1.0,SUCCESS,True,True,True
hotpot_5abb8ebe5542993f40c73b2d,What British made dance competition television series franchise did Claudia Albe,"""Dancing on Ice"" around the world",dancing on ice,0.75,SUCCESS,True,True,True
hotpot_5ab8effd5542991b5579f062,Bure Family Wines is named after former ice hockey player?,"Valeri Vladimirovich ""Val"" Bure",valeri bure,0.667,SUCCESS,True,True,True
hotpot_5a8549c65542997b5ce3ffe6,Are both Barry Unsworth and P. G. Wodehouse from the same country?,yes,yes,1.0,SUCCESS,True,True,False
hotpot_5ade043d5542997dc7907122,Which scientist at the University of Alabama in Huntsville co-developed a satell,Roy Spencer,roy spencer,1.0,SUCCESS,True,True,True
hotpot_5ac372195542995ef918c194,Which major regional shopping centre in the western suburb of Indooroopilly in t,Indooroopilly Shopping Centre,indooroopilly shopping centre,1.0,SUCCESS,True,True,True
hotpot_5a72ba1a5542992359bc318b,Which song did Eminem and Rihanna collaborate on after their other collaboration,The Monster,monster,1.0,SUCCESS,True,True,True
hotpot_5ae657d55542995703ce8b5b,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Pri","81,000 seats",54 033,0.0,G1_confabulation,True,True,True
hotpot_5ab30d1155429976abd1bc3d,Who was the leading actor of the Christmas movie that Rebecca Forstadt did backg,Tim Allen,harry dean stanton,0.0,G1_confabulation,True,True,True
hotpot_5a7c17c95542990527d5544d,"A guitar player called Noodles is a longtime member of which band, The Smashing ",The Offspring,offspring,1.0,SUCCESS,True,True,True
hotpot_5adf39295542992d7e9f92df,"Which genus has more species, Apium or Elodea?",Apium,apium,1.0,SUCCESS,True,True,True
hotpot_5a7f8b8c5542995d8a8ddea1,The term snake eyes is used in a particular casino game that uses what game piec,a pair of dice,dice,0.5,SUCCESS,True,True,True
hotpot_5add13b15542994ed6169c65,Why did the Japanese occupy the westernmost and largest island in the Near Islan,protect the northern flank of the Japanese Empire,to protect northern flank,0.6,SUCCESS,True,True,True
hotpot_5ac4edf155429924173fb4e3,One of the actors in the film Dhruva Natchathiram was awarded an Honorary Doctor,2011,2011,1.0,SUCCESS,True,True,False
hotpot_5a79c1095542996c55b2dc62,"Who died first, Chester Erskine or Sam Taylor?",Sam Taylor,sam taylor,1.0,SUCCESS,True,True,True
hotpot_5a7e279d5542995ed0d166b5,What is the population of the birth city of Daniela Scalia?,"265,000",265 000,1.0,SUCCESS,True,True,False
hotpot_5a81d6cd55429903bc27b9e0,Cartman Finds Love is an episode from the sitcom created by whom?,Trey Parker and Matt Stone,trey parker and matt stone,1.0,SUCCESS,True,True,True
hotpot_5a7545605542993748c89807,Michael Mark Brodsky is known for his translation of what Irish avant-garde nove,Samuel Beckett,samuel beckett,1.0,SUCCESS,True,True,True
hotpot_5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 ,20 assists,20,0.667,SUCCESS,True,True,True
hotpot_5a8aecff55429950cd6afbef,How many beer brands are in the portfolio of the company that hired Leonardus (L,over 170,170,0.667,SUCCESS,True,True,True
hotpot_5ab938fb554299131ca422ce,Löwenbräu and Bürgerbräukeller are both located where?,Germany,munich germany,0.667,SUCCESS,True,True,True
hotpot_5a84ad3a5542992a431d1a8b,What notable work from French music video director Yoann Lemoine features an apo,Back to December,pardon mon affaire,0.0,G1_confabulation,True,True,True
hotpot_5a711ef85542994082a3e5ac,"Which hospital, the Psychiatric Institute of Washington or Howard University Hos",Howard University Hospital,howard university hospital,1.0,SUCCESS,True,True,True
hotpot_5a74e5aa5542996c70cfae2e,Which cloth town in the high Middle Ages gives the name to the dye associated wi,Lincoln,lincoln,1.0,SUCCESS,True,True,True
hotpot_5ade4fcc5542997c77adeded,Multiculturalism in the Netherlands reached new heights following the murder in ,"Wilhelmus Simon Petrus Fortuijn, known as Pim Fortuyn",pim fortuyn,0.4,G2_reasoning_error,True,True,True
hotpot_5ab5fddb554299110f2199af,Where was one of Sergei Prokofiev's most well-known operas first performed in 19,"Chicago, Illinois",chicago illinois,1.0,SUCCESS,True,True,True
hotpot_5abffafe5542997d64295988,Nick Jr Too was launched on the same day as what rival channel that was created ,Cartoon Network Too,cartoon network too,1.0,SUCCESS,True,True,True
hotpot_5a75da235542992db94736f9,One of the signatories of the Chicago Statement on Biblical Inerrancy was which ,Francis Schaeffer,francis schaeffer,1.0,SUCCESS,True,True,True
hotpot_5a8836445542997e5c09a5a5,Professor A. Selvanathan is a professor at a university that is public or privat,public,private,0.0,G1_confabulation,False,True,True
hotpot_5a804f01554299485f5985bf,"Which magazine has more issues per month, Club or Pro Football Weekly ",Pro Football Weekly,i don t know,0.0,G3_abstention,True,True,True
hotpot_5a810506554299260e20a202,"What is the birth date of this American composer, who composed the Ghost Quartet","January 4, 1976",january 4 1976,1.0,SUCCESS,True,True,True
hotpot_5a8b465855429949d91db522,Who produced the film that was Jennifer Kent's directorial debut?,Kristina Ceyton and Kristian Moliere,kristina ceyton and kristian moliere,1.0,SUCCESS,True,True,True
hotpot_5ab614e5554299488d4d9a9c,What prominent Soviet director worked frequently with Composer Isaak Dunayevsky?,Grigori Vasilyevich Aleksandrov,grigori aleksandrov,0.8,SUCCESS,True,True,True
hotpot_5ab701395542991d3222373a,What  unincorporated town along the Amargosa River is near the Sarcobatus Flat?,Beatty,beatty,1.0,SUCCESS,True,True,True
hotpot_5a8f533d5542992414482a4c,The runner-up in The Celebrity Apprentice 2 has written an autobiography titled ,"""How I Raised, Folded, Bluffed, Flirted, Cursed, and Won Millions at the World Series of Poker""",how i raised folded bluffed flirted cursed and won millions at world series of poker,1.0,SUCCESS,True,True,True
hotpot_5ab3a83d5542992ade7c6e08,Faith Goldy got fired after an interview she gave on what production site edited,The Daily Stormer,daily stormer,1.0,SUCCESS,False,True,True
hotpot_5abccb235542996583600497,"Where does the team coached by someone with the nickname ""Coach K"" play?",Cameron Indoor Stadium,duke university,0.0,S2_selection_chunk_miss,True,True,False
hotpot_5ae397df5542994393b9e71f,"What major landform lended its name to both the Blue Ridge Music Center, and Ame",469 mi,blue ridge,0.0,G1_confabulation,True,True,True
hotpot_5a77e2095542995d8318131d,Who was person born in Sweden 1964 that founded Hidden City Entertainment in 200,Jesper Myrfors,jesper myrfors,1.0,SUCCESS,True,True,True
hotpot_5a772e465542994aec3b7209,What do Wrigley Park and social networks have in common?,Neighbourhood,both have structures,0.0,S2_selection_chunk_miss,False,True,False
hotpot_5a714dea5542994082a3e7a9,"Which 2009 animated film is from Japan, Summer Wars or The Secret of Kells?",Summer Wars,summer wars,1.0,SUCCESS,True,True,True
hotpot_5a72634d5542997f82783994,what city will host the event in which marie gisele eleme asse won twoo medals i,Abidjan,abidjan ivory coast,0.5,SUCCESS,True,True,True
hotpot_5a8841ee5542994846c1ce6b,"Which is farther west, Sheridan County, Montana or Chandra Taal?",Sheridan County,sheridan county montana,0.8,SUCCESS,True,True,True
hotpot_5a736e0155429901807db04f,Who is the manufacturer of the plane that shot down Jameel Sayhood?,McDonnell Douglas,mcdonnell douglas,1.0,SUCCESS,True,True,True
hotpot_5a90cb205542995651fb51fe,Who was the probably maternal grandfather of Edmund II?,Thored,ælfgifu of york,0.0,S2_selection_chunk_miss,False,True,False
hotpot_5a865cac55429960ec39b675,"Which opera was performed first, Thaïs or Euryanthe?",Euryanthe,euryanthe,1.0,SUCCESS,True,True,True
hotpot_5ab54056554299488d4d9923,Did Yasuzo Masumura and Pitof hail from the same country and professional career,no,no,1.0,SUCCESS,True,True,True
hotpot_5ae4903855429913cc2044a0,What do Woodstock and American Dream have in common?,documentary film,counterculture ideal,0.0,G1_confabulation,True,True,True
hotpot_5addf05a5542997dc79070cd,Were Maurice Tourneur and Greg Mottola both American film directors?,French film director,no,0.0,G1_confabulation,True,True,True
hotpot_5ab997ad554299131ca4238c,Lakshmi Shankar is the mother-in-law of an acclaimed Indian violinist who was no,Hindustani classical vocalist,performs hindustani classical music and fusion,0.444,G2_reasoning_error,True,True,True
hotpot_5ab91799554299753720f6ea,When did the third international spin off of Pawn Stars debut?,26 August 2013,21 july 2015,0.0,G1_confabulation,True,True,True
hotpot_5ab4f7fc5542991779162d43,Kete Krachi is a town in what region?,Volta,volta region,0.667,SUCCESS,True,True,True
hotpot_5a7a1b165542996c55b2dd10,"Who was born first, Connie Willis or Margaret Landon?",Margaret Landon,margaret landon,1.0,SUCCESS,True,True,True
hotpot_5a7997a2554299029c4b5f59,Tefik Selim Mborja was a part of a party that held power in Albania until what y,1943,1943,1.0,SUCCESS,True,True,False
hotpot_5ab9374b554299131ca422c6,Which man who presented the Australia 2022 FIFA World Cup bid was born on Octobe,Frank Lowy,bill woodfull,0.0,G1_confabulation,False,True,True
hotpot_5a879ba55542993e715abfc3,"Which director had the longest career, Alain Resnais or Scott Sidney?",Scott Sidney,alain resnais,0.0,G1_confabulation,True,True,True
hotpot_5ab804065542990e739ec7e0,"Are the bands ""Black Grape"" and ""Balance and Composure"" from the same country?",no,no,1.0,SUCCESS,True,True,False
hotpot_5a7e60a855429949594199ae,Christopher Nixon Cox is the son of an American politician who is currently the ,New York Republican State Committee,new york republican state committee,1.0,SUCCESS,True,True,True
hotpot_5a87556d5542994846c1cd65,"The Dalmatian parliamentary election, 1861 was held in what crown land of the Au",held in Kingdom of Dalmatia,kingdom of dalmatia,0.75,SUCCESS,True,True,True
hotpot_5ae0ab7755429945ae959407,The player who laid motionless for ten minutes in the Todd Bertuzzi–Steve Moore ,1978,1978,1.0,SUCCESS,True,True,False
hotpot_5ab91e3255429916710eb117,Where was the set for the winner of the WD Weatherford Award in 1998?  ,Coalwood,new york,0.0,R1_retrieval_hard_miss,False,False,False
hotpot_5a8ff6635542995651fb5086,Who currently has more store locations? Bearno's or Patxi's Chicago Pizza?,Bearno's Pizza,bearno s,0.8,SUCCESS,True,True,True
hotpot_5adcc7515542994ed6169bff,"Akademik Lomonosov was named after a Russian polymath, scientist, and writer, wh",Venus,venus,1.0,SUCCESS,True,True,True
hotpot_5a77d65055429949eeb29f7b,How many species of Hawaiian hibiscus do not have white flowers?,250,5,0.0,S2_selection_chunk_miss,True,True,False
hotpot_5a7e37095542995ed0d166d5,"Which film director is younger, Robert Z. Leonard or Sinclair Hill?",Sinclair Hill,sinclair hill,1.0,SUCCESS,True,True,True
hotpot_5a8ed87955429917b4a5bdd2,Which character in The Hunt for Red October was played by the actor who made his,Skip Tyler,jeffrey jones,0.0,G1_confabulation,True,True,True
hotpot_5a88f180554299206df2b3cc,"""Outside of Heaven"" is a popular music song which a recording by Eddie Fisher wa",the Unification Church,unification church,1.0,SUCCESS,True,True,True
hotpot_5a75092b55429916b0164242,What third film in a franchise did Camile Delamarre edit?,Transporter 3,transporter 3,1.0,SUCCESS,True,True,True
hotpot_5ac02835554299294b218f2e,Frank Lamson-Scribner was adopted by a family near which town in Kennebec County,Manchester,manchester,1.0,SUCCESS,True,True,True
hotpot_5ae0b68e55429906c02daafb,"Who wrote the jukebox musical depicting the recording session between the ""King ",Floyd Mutrux and Colin Escott,floyd mutrux and colin escott,1.0,SUCCESS,True,True,True
hotpot_5a7e3117554299495941991b,Are the mountains known as Trivor and The Crown both found in Asia?,yes,i don t know evidence is contradictory no mountains found in asia,0.0,S2_selection_chunk_miss,True,True,False
hotpot_5a8b84875542995d1e6f13d7,"Which cast member of Pitch Perfect 2 was born March 9, 1986?",Brittany Snow,i don t know,0.0,G3_abstention,False,True,True
hotpot_5a7244955542990c210a408a,What was the name changed to after Allison J71 was modified to a thrust of 7400 ,J35,i don t know e1 e4,0.0,S2_selection_chunk_miss,True,True,False
hotpot_5ae5b06e554299546bf82f2a,What was the capacity of the stadium that Colección Privada that was filmed on O,"15,500",15 500,1.0,SUCCESS,True,True,False
hotpot_5a8c9164554299653c1aa0c1,A Hand Is on the Gate marked the Broadway directorial debut of what American act,Roscoe Lee Browne,roscoe lee browne,1.0,SUCCESS,True,True,True
hotpot_5adea8cf55429939a52fe92d,"The musician who did ""Khalaara"" was born on what date?",15 March 1983,december 12 1915,0.0,S2_selection_chunk_miss,False,True,False
hotpot_5abd72d155429933744ab7e0,Both William Friedkin and Jon Paul Puno are both directors of which type of medi,film,directors,0.0,G1_confabulation,True,True,True
hotpot_5ac4f12d55429924173fb4f6,Pravda and Stiffelio are both operas?,no,no,1.0,SUCCESS,False,True,True
hotpot_5a78f26055429970f5fffdeb,Which former president of the Fédération Internationale de l'Automobile (FIA) co,Max Rufus Mosley,max mosley,0.8,SUCCESS,True,True,True
hotpot_5abd0814554299700f9d797a,Jimmy D'Arcy played in Northern Ireland for the team based in what county?,Antrim,county antrim,0.667,SUCCESS,True,True,True
hotpot_5ac55ea55542993e66e82377,Pacific Mozart Ensemble performed which German composer's Der Lindberghflug in 2,Kurt Julian Weill,kurt weill,0.8,SUCCESS,True,True,True
hotpot_5abd5a135542992ac4f3829f,Are the Sleepers located north or south of the Kancamagus Highway?,south,south,1.0,SUCCESS,True,True,True
hotpot_5ab7b0575542992aa3b8c83d,Bally's & Paris station is on the monorail that is of what length?,3.9 mi,3 9 mi,1.0,SUCCESS,True,True,True
hotpot_5ab674b7554299110f219a0c,"What American filmmaker was the co-founder of Troma Entertainment film studio, S","Stanley Lloyd Kaufman, Jr.",stanley lloyd kaufman jr,1.0,SUCCESS,True,True,True
hotpot_5ae5e881554299546bf82fbb,Julien Kang is the younger brother of the mixed martial artist of what nationali,Canadian,canadian,1.0,SUCCESS,True,True,True
hotpot_5ab2b95c5542991669774072,Women's soccer star Caprice Dydasco plays for Newcastle Jets FC based in what na,Australia,australia,1.0,SUCCESS,True,True,True
hotpot_5abb7ea4554299642a094a96,When was the earliest film of High School and The Thorn in the Heart shot?,1968,march 1968,0.667,SUCCESS,False,True,False
hotpot_5a8720885542991e771816d8,"What language, also known as the Amazigh, is part of Siwa Oasis?",Berber,amazigh,0.0,G1_confabulation,True,True,True
hotpot_5add21555542992ae4cec496,What is the start date of this tour that was the third concert tour by an Americ,"March 13, 2013",march 13 2013,1.0,SUCCESS,True,True,True
hotpot_5ab553e2554299494045ef81,"Which show was Andrew ""Andy"" Spade's brother in n the 1990s?","""Saturday Night Live""",saturday night live,1.0,SUCCESS,True,True,True
hotpot_5ab5ab5d5542992aa134a37d,What American regional sports cable and satellite television network does Americ,NESN (New England Sports Network),nesn,0.333,G2_reasoning_error,True,True,True
hotpot_5abe9c1a5542993f32c2a183,Who was a species of Alerce tree native to the Andes mountains named after?,Robert FitzRoy,robert fitzroy,1.0,SUCCESS,True,True,True
hotpot_5abc0ac455429959677d6a01,"In what city was the song ""Where is Love"" first staged and did Oliver Twist meet",London,london,1.0,SUCCESS,True,True,True
hotpot_5ab64cfa55429953192ad2b7,Who lived longer Ellen Glasgow or N. Scott Momaday ?,N. Scott Momaday,ellen glasgow,0.0,G1_confabulation,True,True,True
hotpot_5a8591715542994c784ddb27,What was the breakthrough role of the actor starring in Good Boy! and was a nati,"Tai Frasier in ""Clueless""",tre styles,0.0,S2_selection_chunk_miss,False,True,False
hotpot_5ae1847e55429920d52343ee,"Which has a greater area, Liuzhou or Muling?",Liuzhou,liuzhou,1.0,SUCCESS,True,True,True
hotpot_5a821c95554299676cceb219,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in wh",1979,1979,1.0,SUCCESS,True,True,False
hotpot_5ae1e8575542997f29b3c19a,"Which has more species, Festuca or Dactylis?",Festuca,festuca,1.0,SUCCESS,True,True,True
hotpot_5a8dee2455429917b4a5bce1,What other film did the star of 127 Hours act in?,Pineapple Express,pulp fiction,0.0,G1_confabulation,True,True,True
hotpot_5ae237cf5542992decbdcc78,McLaren MP4/11 was driven by what Finnish former professional racing driver,Mika Häkkinen,mika häkkinen,1.0,SUCCESS,True,True,True
hotpot_5a863ff0554299211dda2ac6,Are both Bird Talk and Decibel monthly magazines about birds?,no,no,1.0,SUCCESS,True,True,False
hotpot_5ae7e8b855429952e35ea9dd,"What single was released by a American country singer, songwriter and multi-inst",Feels Like Love,long black train,0.0,S2_selection_chunk_miss,False,True,False
hotpot_5ab761d955429928e1fe3856,Which Austrian Chancellor does Jörg Leichtfried serve under?,Christian Kern,christian kern,1.0,SUCCESS,True,True,True
hotpot_5ab7209a554299110f219aba,Name any class of vertebrates within the class of Mammalia that has atleast 2 ty,Mammals,mammalia,0.0,G1_confabulation,True,True,True
hotpot_5adea83b55429975fa854f53,Thirukkalacherry is a village in which Indian town?,Tharangambadi,tranquebar,0.0,G1_confabulation,True,True,True
hotpot_5adfc8f45542992d7e9f93d0,What English rock band with Guy Garvey did Joe Duddell work with?,Elbow,elbow,1.0,SUCCESS,True,True,True
hotpot_5ab2f85b55429929539468dc,The Oera Linda Book is a manuscript written in a language spoken between what ce,8th and 16th centuries,8th to 16th centuries,0.75,SUCCESS,True,True,True
hotpot_5a7eb22655429930675135cb,Which current CBS NBA analyst played for the PORTLAND TRAILBLazers along with fo,Greg Anthony,greg anthony,1.0,SUCCESS,True,True,True
hotpot_5a7be2595542997c3ec972ac,"Who was born earlier, Emma Bull or Virginia Woolf?",Adeline Virginia Woolf,virginia woolf,0.8,SUCCESS,True,True,True
hotpot_5aba89d555429901930fa816,One of the members of Dru Hill is nicknamed after which cartoon character?,Woody Woodpecker,bart,0.0,S2_selection_chunk_miss,False,True,False
hotpot_5ab3abe9554299753aec597e,Where did the free agent quarterback acquired for the 2015 Buffalo Bills season ,Virginia Tech,virginia tech,1.0,SUCCESS,True,True,True
hotpot_5a808f3f5542992097ad2ffd,"""The Empire Builder""'s Columbia River Subdivision was part of which line?",Great Northern Railway,great northern railway,1.0,SUCCESS,True,True,True
hotpot_5abdf68c5542993f32c2a06b,"Who has a longer middle name, Alice Walker or Michael Herr?",Walker,malsenior is longer,0.0,G1_confabulation,True,True,True
hotpot_5a738fe855429908901be2fb,What film was written and directed by Joby Harold with music written by Samuel S,Awake,awake,1.0,SUCCESS,True,True,True
hotpot_5a79093955429974737f794b,"Which writer had a longer lifespan, Ann-Marie MacDonald or Michel Butor?",Michel Butor,ann marie macdonald,0.0,G1_confabulation,True,True,True
hotpot_5ac38d1f55429939154137c3,Who captained the team popularly referred to as the Shaheens during the teams te,Javed Miandad,javed miandad,1.0,SUCCESS,True,True,True
hotpot_5ae494575542995dadf2434d,Jayaprakash Narayan was posthumously awarded what highest Indian civilian award?,The Bharat Ratna,bharat ratna,1.0,SUCCESS,True,True,True
hotpot_5a83a4bc554299123d8c217f,Bobby Arora is the trading director of a retail chain that was formed in what ye,1978,1978,1.0,SUCCESS,True,True,False
hotpot_5a90d25655429916514e7585,"Who is younger, Martin Luther King III or his brother Dexter?",Dexter,martin luther king iii,0.0,G1_confabulation,True,True,True
hotpot_5abd14c455429924427fceec,Who will conduct the firing cannons in Victoria as part of a musical piece writt,Tania Miller,tania miller,1.0,SUCCESS,True,True,True
hotpot_5a8a1dbc55429970aeb7025a,Lex Antonia nullified the dictatorial laws set up by which Roman general?,Sulla,sulla,1.0,SUCCESS,True,True,True
hotpot_5aded1595542995ec70e8f29,Juhi Parmar who appears in colors TV's high rated mythological show shani which ,born 14 December 1980,14 december 1980,0.857,SUCCESS,True,True,True
hotpot_5a84b8555542991dd0999db2,The casino owner who was focused on the documentary Nobody Speak: Trials of the ,American,american,1.0,SUCCESS,True,True,True
hotpot_5a7bd286554299683c1c62bd,"What judge who was on the show ""Dancing with the Stars"" was born on the 31st of ",Paul Joseph Mercurio,paul mercurio,0.8,SUCCESS,True,True,True
