query_id,query,gold_ans,pred,f1,fail_class,bridge_complete,gold_in_selected,gold_text_in_sel
2wiki_0b86c27208c611ebbd90ac1f6bf848b6,"Which film came out earlier, This Night Is Still Ours or Huma Gun Anmogaldi?",Huma Gun Anmogaldi,i don t know,0.0,G3_abstention,True,True,True
2wiki_578a93720bde11eba7f7acde48001122,When was the composer of song Pack Up Your Troubles In Your Old Kit-Bag born?,23 May 1878,27 april 1880,0.0,G1_confabulation,True,True,True
2wiki_db19bf4c086e11ebbd62ac1f6bf848b6,"Who was born first, John Beach or Gordon Persons?",John Beach,john beach,1.0,SUCCESS,True,True,True
2wiki_df77d6d40baf11ebab90acde48001122,"Who is Joan, Lady Of Wales's paternal grandmother?",Eleanor of Aquitaine,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_2152246e0bde11eba7f7acde48001122,Where was the leader of The Coalition Of The Willing (Band) born?,"Niagara Falls, New York",i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_54b3c3a60bdb11eba7f7acde48001122,Where was the place of death of the director of film The Cracksman'S Gratitude?,Bronx,worthing sussex,0.0,S2_selection_chunk_miss,False,True,False
2wiki_0ade3c6a0baf11ebab90acde48001122,Who is Edward Venables-Vernon-Harcourt's paternal grandfather?,Henry Vernon,george venables vernon 1st baron vernon,0.25,G2_reasoning_error,True,True,True
2wiki_36facfc00bdc11eba7f7acde48001122,Which country the composer of song Famous (Tinchy Stryder Song) is from?,British,ghanaian british,0.667,SUCCESS,True,True,True
2wiki_eb3fa6d00bdd11eba7f7acde48001122,Which country Jamasp's father is from?,Persian,iran,0.0,S2_selection_chunk_miss,False,True,False
2wiki_2eae57960bb011ebab90acde48001122,Who is William Busac's paternal grandfather?,Richard I,i don t know,0.333,G3_abstention,False,True,True
2wiki_8129997c0bb011ebab90acde48001122,"Who is Theresa Of Portugal, Queen Of León's maternal grandfather?",Ramon Berenguer IV,alfonso vii of león and castile,0.0,G1_confabulation,True,True,True
2wiki_2cfcf5500bde11eba7f7acde48001122,What is the place of birth of Duke Louis Of Württemberg's father?,Stuttgart,stuttgart,1.0,SUCCESS,True,True,True
2wiki_29306dfc0bda11eba7f7acde48001122,Who is the father of the director of film Monsoon Shootout?,Kishore Kumar,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_f5648762086711ebbd5eac1f6bf848b6,"Which film has the director who was born later, Fugitive Rage or Neapolitan Caro",Fugitive Rage,fred olen ray,0.0,G1_confabulation,False,True,True
2wiki_aae0d09b087011ebbd63ac1f6bf848b6,Are both Jesse Santana and Consuelo N. Bailey from the same country?,yes,yes,1.0,SUCCESS,True,True,False
2wiki_5dbb0e10086f11ebbd62ac1f6bf848b6,"Which film whose director is younger, Elisa & Marcela or The Heart Of Youth?",Elisa & Marcela,i don t know,0.0,G3_abstention,False,True,True
2wiki_8cf72457085211ebbd58ac1f6bf848b6,"Which film has the director who died earlier, Holiday In Tyrol or Las Aventuras ",Holiday In Tyrol,wolfgang schleif,0.0,G1_confabulation,False,True,True
2wiki_98741b56085a11ebbd5cac1f6bf848b6,"Which film has the director who is older, La Norteña De Mis Amores or The Murder",The Murder Of Dr. Harrigan,chano urueta,0.0,G1_confabulation,False,True,True
2wiki_5ecf149e0bdb11eba7f7acde48001122,Where did the director of film Turn It Up (Film) study?,York University,i don t know,0.0,G3_abstention,False,True,True
2wiki_8231a2ae08b011ebbd84ac1f6bf848b6,Are Antonio Campos (Director) and Sheryl H. Lipman from the same country?,yes,no,0.0,S2_selection_chunk_miss,True,True,False
2wiki_ce13bd740bda11eba7f7acde48001122,When did Prince Vakhtang Of Imereti's father die?,"April 1, 1510",i don t know,0.0,G3_abstention,False,True,True
2wiki_87a715180bb011ebab90acde48001122,"Who is Johann Wilhelm, Duke Of Saxe-Jena's mother?",Marie Charlotte de la Trémoille,marie charlotte,0.571,SUCCESS,True,True,True
2wiki_b55e7e680bda11eba7f7acde48001122,Where did the director of film A Night In Paradise (1919 Film) go to prison?,Theresienstadt concentration camp,i don t know,0.0,G3_abstention,True,True,True
2wiki_4c4aa2360bde11eba7f7acde48001122,What nationality is the performer of song Delilah (Tom Jones Song)?,United Kingdom,welsh,0.0,G1_confabulation,True,True,True
2wiki_2de101c808d711ebbd99ac1f6bf848b6,Are both directors of films Dear Mr. Prohack and Returning Mickey Stern from the,yes,no,0.0,S2_selection_chunk_miss,False,True,False
2wiki_a29bdc540bd911eba7f7acde48001122,What is the award that the director of film Margaret Atwood: Once In August rece,Fulbright Scholarship,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_1ae198fd08c411ebbd8eac1f6bf848b6,"Which film has the director who died earlier, The Fixer (1968 Film) or Midnight ",Midnight At Madame Tussaud'S,george pearson,0.0,G1_confabulation,False,True,True
2wiki_169c31500bb011ebab90acde48001122,Who is the paternal grandfather of Fakhr Al-Dawla?,Buya,rukn al dawla,0.0,G1_confabulation,True,True,True
2wiki_1822cbb4089111ebbd72ac1f6bf848b6,"Which film has the director born earlier, The Newest Pledge or Más Allá De La Av",Más Allá De La Aventura,oscar barney finn,0.0,G1_confabulation,False,True,True
2wiki_6dd4cdf00bd911eba7f7acde48001122,Where was the place of death of Temulin's father?,Khamag Mongol,tara,0.0,G1_confabulation,True,True,True
2wiki_2afa11e908d211ebbd95ac1f6bf848b6,"Which film has the director who died earlier, Titash Ekti Nadir Naam or Guests W",Titash Ekti Nadir Naam,ritwik ghatak,0.0,G1_confabulation,False,True,True
2wiki_d7f14b0308f811ebbdaaac1f6bf848b6,"Who died later, Adolfo Aguilar Zínser or Sextus Miskow?",Adolfo Aguilar Zínser,adolfo aguilar zínser,1.0,SUCCESS,True,True,True
2wiki_ab421cf008b511ebbd88ac1f6bf848b6,"Which film has the director who died first, Sons Of Bitches or Di Che Segno Sei?",Di Che Segno Sei?,sergio corbucci,0.0,G1_confabulation,False,True,True
2wiki_ff9aaaf708c411ebbd8eac1f6bf848b6,"Which film whose director is younger, Turks In Space or The Souvenir Part Ii?",The Souvenir Part Ii,turks in space,0.0,G1_confabulation,False,True,True
2wiki_88c8cfc80bdc11eba7f7acde48001122,Where was the performer of song 11 Pm (Song) born?,Medellín,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_0988901808b211ebbd85ac1f6bf848b6,"Which film has the director who died later, Diane Of The Follies or Sunday In Au",Sunday In August,sunday in august,1.0,SUCCESS,False,True,True
2wiki_f7ddb2ce0bdd11eba7f7acde48001122,Where was the wife of Pierre-Marie Gault De Saint-Germain born?,Warsaw,warsaw,1.0,SUCCESS,True,True,True
2wiki_c0582fef086f11ebbd62ac1f6bf848b6,"Who is younger, Kanchana Mendis or Morshed Alam?",Kanchana Mendis,kanchana mendis,1.0,SUCCESS,True,True,True
2wiki_c6a026560bdd11eba7f7acde48001122,What nationality is the director of film What Is Democracy??,American,astra taylor,0.0,G1_confabulation,False,True,True
2wiki_e61631fa089611ebbd76ac1f6bf848b6,"Which film has the director who was born later, Tarzan And The Great River or A ",A Tale Of Love,tale of love,1.0,SUCCESS,False,True,True
2wiki_6edfd0780bde11eba7f7acde48001122,Which country Inaara Aga Khan's husband is from?,British,swiss,0.0,G1_confabulation,True,True,True
2wiki_04f33eff08fa11ebbdabac1f6bf848b6,"Who died first, Barri Jones or Georges Bordonove?",Barri Jones,barri jones,1.0,SUCCESS,True,True,True
2wiki_7d7237ac08a011ebbd78ac1f6bf848b6,"Which film has the director who was born earlier, The Marriage Of Princess Demid",The Marriage Of Princess Demidoff,frederic zelnik,0.0,G1_confabulation,False,True,True
2wiki_ccddfdfc0bda11eba7f7acde48001122,When was the company that published Hürriyet Daily News founded?,1997,1961,0.0,S2_selection_chunk_miss,True,True,False
2wiki_df56e6cb089611ebbd76ac1f6bf848b6,"Which film has the director died later, Going Hollywood or Nagamadathu Thampurat",Nagamadathu Thampuratti,nagamadathu thampuratti,1.0,SUCCESS,False,True,True
2wiki_2013abd5087a11ebbd67ac1f6bf848b6,"Which film has the director born later, A Little Like Drowning or That Woman?",That Woman,that woman,1.0,SUCCESS,False,True,True
2wiki_588039620bd911eba7f7acde48001122,Which country the director of film Witchville is from?,Singaporean,pearry reginald teo,0.0,S2_selection_chunk_miss,False,True,False
2wiki_6df147200bdc11eba7f7acde48001122,Where was the place of burial of Mei Shaowu's father?,Peking,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_3525282c0bdb11eba7f7acde48001122,What is the place of birth of the director of film Aashiq (2001 Film)?,Gujarati,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_67713d6e0bdd11eba7f7acde48001122,What is the place of birth of the director of film Rag Tale?,Northern Ireland,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_35615aae089811ebbd77ac1f6bf848b6,"Which film whose director is younger, Running For Grace or Irulum Oliyum?",Running For Grace,running for grace,1.0,SUCCESS,False,True,True
2wiki_4b2a2efd08d811ebbd9aac1f6bf848b6,"Who lived longer, Clarence Moore (Businessman) or Wilhelmine Schröder-Devrient?",Wilhelmine Schröder-Devrient,wilhelmine schröder devrient,1.0,SUCCESS,True,True,True
2wiki_24c40fd9099c11ebbdb0ac1f6bf848b6,Are both Unity Station and Saskatoon Station (Canadian Pacific Railway) located ,yes,yes,1.0,SUCCESS,True,True,False
2wiki_e76edc34084e11ebbd56ac1f6bf848b6,"Which film has the director who was born later, Booksmart or Campo De Jogo?",Booksmart,booksmart,1.0,SUCCESS,False,True,True
2wiki_7747dafa08d011ebbd95ac1f6bf848b6,Do both films Rawhide Mail and Death Of A Dynasty have the directors that share ,yes,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_fdbc20e00bdd11eba7f7acde48001122,Where was the place of death of Maria Piątkowska's husband?,Warsaw,i don t know,0.0,G3_abstention,True,True,True
2wiki_d438a1020bd911eba7f7acde48001122,What nationality is Stefan Vladislav's father?,Serbian Grand Principality,i don t know,0.0,G3_abstention,True,True,True
2wiki_9d6f4f4c0bdc11eba7f7acde48001122,Where was the place of death of the director of film Tutyu And Totyo?,London,i don t know,0.0,G3_abstention,False,True,True
2wiki_b1d520f2087011ebbd63ac1f6bf848b6,"Do both films, La Aventura De Los Paraguas Asesinos and Arm In Arm Down The Stre",yes,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_201fef79087711ebbd67ac1f6bf848b6,"Which film was released earlier, Awaaz or Cadillac Man?",Awaaz,awaaz,1.0,SUCCESS,True,True,True
2wiki_efb1aca00baf11ebab90acde48001122,"Who is Infante Manuel, Count Of Ourém's paternal grandmother?",Luisa de Guzmán,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_8813c44a0bda11eba7f7acde48001122,Who is the child of the performer of song Saga Africa?,Joakim Noah,zahra aga khan,0.0,S2_selection_chunk_miss,False,True,False
2wiki_56c857fe0bb011ebab90acde48001122,"Who is William Viii Of Jülich, Count Of Ravensberg's paternal grandfather?","Gerhard VI of Jülich, Count of Berg and Ravensberg",otto iii of ravensberg,0.308,G2_reasoning_error,True,True,True
2wiki_ef25b93d089b11ebbd78ac1f6bf848b6,"Which film whose director was born first, Del Rosa Al Amarillo or Rose Of The Yu",Rose Of The Yukon,i don t know,0.0,G3_abstention,False,True,True
2wiki_36fc43f808dc11ebbd9cac1f6bf848b6,"Which film has the director who died later, Quiz Whizz or This Is My Affair?",Quiz Whizz,quiz whizz,1.0,SUCCESS,False,True,True
2wiki_b534d99e098111ebbdb0ac1f6bf848b6,"Which film was released more recently, Thirty-Day Princess or Mad To Be Normal?",Mad To Be Normal,mad to be normal,1.0,SUCCESS,True,True,True
2wiki_6da7cd5a0bd911eba7f7acde48001122,"What is the date of death of Esmé Stewart, 3Rd Duke Of Lennox's wife?",17 September 1637,i don t know,0.0,G3_abstention,False,True,True
2wiki_2aa02b3a0bdc11eba7f7acde48001122,What is the award that the director of film Jeevan Mukt got?,Filmfare Award,i don t know,0.0,G3_abstention,False,True,True
2wiki_3adb8a740bde11eba7f7acde48001122,Where did Harriet Hemenway's husband graduate from?,Harvard University,harvard university,1.0,SUCCESS,True,True,True
2wiki_c6c4ebde08be11ebbd8aac1f6bf848b6,Are Polytechnic State University Of Bicol and University Of Southern Mindanao bo,yes,yes,1.0,SUCCESS,True,True,False
2wiki_bde91bf60bda11eba7f7acde48001122,What is the place of birth of Temulin's mother?,Khamag Mongol,i don t know,0.0,G3_abstention,True,True,True
2wiki_83f013aa0bda11eba7f7acde48001122,Where did Christina Piper's husband die?,Schlüsselburg,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_f26cd5680bdd11eba7f7acde48001122,What is the date of death of Anna Of Mecklenburg's mother?,"June 19, 1567",i don t know,0.0,G3_abstention,True,True,True
2wiki_404722ca0bde11eba7f7acde48001122,Where was the director of film Paradesi (2007 Film) born?,Chavakkad,mysore district of karnataka state,0.0,S2_selection_chunk_miss,False,True,False
2wiki_f54b61f0093c11ebbdaeac1f6bf848b6,"Which film came out first, I Don Giovanni Della Costa Azzurra or Aagadu?",I Don Giovanni Della Costa Azzurra,i don giovanni della costa azzurra,1.0,SUCCESS,True,True,True
2wiki_32d8eb320bde11eba7f7acde48001122,What is the place of birth of the director of film Mallrats?,Red Bank,burlingame california,0.0,S2_selection_chunk_miss,False,True,False
2wiki_7184c97c08b011ebbd84ac1f6bf848b6,"Which film has the director who died earlier, The Glass Menagerie (1987 Film) or",Monsieur Sans-Gêne,paul newman,0.0,G1_confabulation,False,True,True
2wiki_960f165a0bdd11eba7f7acde48001122,Where did the performer of song War Pain go to prison?,State Correctional Institution – Chester,i don t know,0.0,G3_abstention,True,True,True
2wiki_09a5bf560bde11eba7f7acde48001122,Which country the director of film Kande (Film) is from?,British,india,0.0,G1_confabulation,True,True,True
2wiki_7f06ed8e0bdd11eba7f7acde48001122,What is the date of death of the director of film Daana Veera Soora Karna?,18 January 1996,i don t know,0.0,G3_abstention,False,True,True
2wiki_a88e6bfc08c011ebbd8aac1f6bf848b6,"Which film has the director died later, Seven In The Sun or Daughter Of The Jung",Seven In The Sun,daughter of jungle,0.0,G1_confabulation,False,True,True
2wiki_84b691d8086a11ebbd5fac1f6bf848b6,Do both directors of films Wrong Turn 5: Bloodlines and Dark River (2017 Film) h,no,no,1.0,SUCCESS,False,True,False
2wiki_60f247280bdb11eba7f7acde48001122,What is the place of birth of the director of film Yoogan?,Kovilpatti,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_16e7a8480bdc11eba7f7acde48001122,Where was the husband of Evfrosinia Staritskaia born?,Moscow,i don t know,0.0,G3_abstention,True,True,True
2wiki_3724010a08e011ebbda1ac1f6bf848b6,"Who was born first, Diego Novelli or Poyntz Tyler?",Poyntz Tyler,poyntz tyler,1.0,SUCCESS,True,True,True
2wiki_21bb7f82096c11ebbdafac1f6bf848b6,"Which film was released first, Yesterday Was A Lie or Tie Malé Výlety?",Tie Malé Výlety,tie malé výlety,1.0,SUCCESS,True,True,True
2wiki_d605520e085611ebbd59ac1f6bf848b6,"Which film was released earlier, A Woman'S Man or Hrudaya Geethe?",A Woman'S Man,woman s man,1.0,SUCCESS,True,True,True
2wiki_895802780bb011ebab90acde48001122,"Who is the paternal grandfather of William Iv, Count Of Ponthieu?",Guy II of Ponthieu,john i count of ponthieu,0.444,G2_reasoning_error,True,True,True
2wiki_29e199bd084f11ebbd56ac1f6bf848b6,Do both films China Doll (Film) and The Mystery Road have the directors that sha,yes,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_6900298c0bde11eba7f7acde48001122,What is the place of birth of the director of film The Fj Holden?,"Sydney, Australia",i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_2f41c2a00bde11eba7f7acde48001122,"What is the date of birth of Frederick Adolphus, Count Of Lippe-Detmold's father",13 March 1649,i don t know,0.0,G3_abstention,False,True,True
2wiki_2dc2b2fe0bde11eba7f7acde48001122,Where was the father of John Ii Of Jerusalem born?,Antioch,i don t know,0.0,G3_abstention,True,True,True
2wiki_362daa480bde11eba7f7acde48001122,When was the company that published Pharmacoeconomics (Journal) founded?,2015,i don t know,0.0,S2_selection_chunk_miss,True,True,False
2wiki_a638412a0bdb11eba7f7acde48001122,Where did the director of film Carbon (Film) study?,Film and Television Institute of India,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_9216849c08c811ebbd92ac1f6bf848b6,"Which film has the director who was born first, Coming To Terms With The Dead or",Phantom Of Death,pascale ferran,0.0,G1_confabulation,False,True,True
2wiki_d6898f78089511ebbd75ac1f6bf848b6,Are Vasilyevsky Island and Preobrazheniya Island located in the same country?,yes,no,0.0,S2_selection_chunk_miss,True,True,False
2wiki_a11b23f8093a11ebbdaeac1f6bf848b6,"Which film was released first, Venmegam or Red Lines?",Venmegam,venmegam,1.0,SUCCESS,True,True,True
2wiki_b1b970760bdd11eba7f7acde48001122,"What is the place of birth of Susan Spencer-Churchill, Duchess Of Marlborough's ",Oxfordshire,st james s square london,0.0,S2_selection_chunk_miss,False,True,False
2wiki_8be3dafe08d511ebbd98ac1f6bf848b6,"Which film whose director was born first, Swamp Women or Tracy Rides?",Tracy Rides,harry s webb,0.0,G1_confabulation,False,True,True
2wiki_1f3ea3b00bb011ebab90acde48001122,"Who is Joan, Countess Of Chiny's paternal grandfather?","Louis III, Count of Chiny",i don t know,0.0,G3_abstention,True,True,True
2wiki_47c161800bdb11eba7f7acde48001122,Where did the director of film Der Schuß Durchs Fenster die?,Weende,berlin,0.0,S2_selection_chunk_miss,False,True,False
2wiki_0cafe4700bb011ebab90acde48001122,"Who is the paternal grandfather of Anna Dorothea, Abbess Of Quedlinburg?","William, Duke of Saxe-Weimar",i don t know,0.0,G3_abstention,False,True,True
2wiki_0d6f9f400bb011ebab90acde48001122,Who is the father-in-law of Princess Firyal?,Talal of Jordan,prince muhammad bin talal,0.286,G2_reasoning_error,False,True,True
2wiki_09050ca00bde11eba7f7acde48001122,Where did the director of film The Obsessed Of Catule die?,São Paulo,buenos aires,0.0,S2_selection_chunk_miss,False,True,False
2wiki_62a9691e0bb011ebab90acde48001122,Who is the maternal grandfather of Count Michael Mikhailovich Of Torby?,Prince Nikolaus Wilhelm of Nassau,i don t know,0.0,G3_abstention,True,True,True
2wiki_a91c363708e711ebbda6ac1f6bf848b6,"Which film has the director who was born later, Maneater Of Hydra or The Fightin",Maneater Of Hydra,edward ludwig,0.0,G1_confabulation,False,True,True
2wiki_33b51db508af11ebbd83ac1f6bf848b6,"Which film has the director died earlier, The Story Of Anastasia or A Mother Of ",A Mother Of Men,ivan abramson,0.0,G1_confabulation,False,True,True
2wiki_0e0ce7c8084f11ebbd56ac1f6bf848b6,"Which film has the director who is older, Flying Boys or Dragged Across Concrete",Flying Boys,byun young joo,0.0,G1_confabulation,False,True,True
2wiki_35923b51087611ebbd67ac1f6bf848b6,"Who was born earlier, Juan José Cuevas García or Massimiliano Soldani Benzi?",Massimiliano Soldani Benzi,massimiliano soldani benzi,1.0,SUCCESS,True,True,True
2wiki_f68691d208bf11ebbd8aac1f6bf848b6,"Which film has the director who was born first, The Younger Generation or The Sk",The Sky Skidder,jacques jaccard,0.0,G1_confabulation,False,True,True
2wiki_04c1f77208cb11ebbd92ac1f6bf848b6,"Do both films, The Indian Love Lyrics and Untitled (2011 Film), have the directo",yes,no,0.0,S2_selection_chunk_miss,False,True,False
2wiki_2da46a3f08f311ebbdaaac1f6bf848b6,Was Hippolyte-Julien-Joseph Lucas or Gary Wagner (Dj) born first?,Hippolyte-Julien-Joseph Lucas,hippolyte julien joseph lucas,1.0,SUCCESS,True,True,True
2wiki_6d6022ac088211ebbd6dac1f6bf848b6,"Which film has the director who was born first, Defending Your Life or Labyrinth",Defending Your Life,labyrinth of passion,0.0,G1_confabulation,False,True,True
2wiki_bc71dfd00bdd11eba7f7acde48001122,Which country the director of film Shiner (2004 Film) is from?,American,romania,0.0,G1_confabulation,True,True,True
2wiki_89a7b0660bb011ebab90acde48001122,Who is the uncle of Qiubo Of Han?,Zhuang Bo of Quwo,i don t know,0.0,G3_abstention,True,True,True
2wiki_f83ae86a0bdb11eba7f7acde48001122,Which country the director of film Queen Of The Mountains (Film) is from?,Kyrgyz Republic,kyrgyz republic,1.0,SUCCESS,True,True,True
2wiki_06d9b7aa0bde11eba7f7acde48001122,Where did the director of film Battle Taxi die?,Moreno Valley,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_f49a8c900bdd11eba7f7acde48001122,Where was the place of death of Jean Galli De Bibiena's father?,Bologna,i don t know,0.0,G3_abstention,True,True,True
2wiki_ea755618087311ebbd67ac1f6bf848b6,"Which film whose director is younger, Porky'S Revenge! or Amici Miei – Atto Iii?",Amici Miei – Atto Iii,nanni loy,0.0,G1_confabulation,False,True,True
2wiki_4a53b17c0bdc11eba7f7acde48001122,What is the place of birth of the director of film Get The Girl (Film)?,Russellville,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_89ab011508de11ebbd9eac1f6bf848b6,Was T. O. Bobe or Michel Goba born first?,Michel Goba,michel goba,1.0,SUCCESS,True,True,True
2wiki_b4b294f7092b11ebbdaeac1f6bf848b6,"Which album came out first, Zwischenspiel – Alles Für Den Herrn or Çà Et Là Du J",Çà Et Là Du Japon,çà et là du japon,1.0,SUCCESS,True,True,True
2wiki_66b94dfc0bde11eba7f7acde48001122,What is the place of birth of Peter Ebert's father?,Berlin,i don t know,0.0,S2_selection_chunk_miss,True,True,False
2wiki_43208df60bde11eba7f7acde48001122,Which country Natalie Portman's husband is from?,French,israel,0.0,G1_confabulation,False,True,True
2wiki_d09a3e680baf11ebab90acde48001122,Who is Mara Branković's mother-in-law?,Emine Hatun,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_8b8c1eb20bdd11eba7f7acde48001122,"What is the date of death of Blanche Of Lancaster, Baroness Wake Of Liddell's mo",1322,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_e8d6be8c08e311ebbda4ac1f6bf848b6,Are both Nishnabotna River and Jarvis Creek located in the same country?,yes,i don t know,0.0,S2_selection_chunk_miss,True,True,False
2wiki_f7c153ce092e11ebbdaeac1f6bf848b6,"Which film came out first, Celine: Through The Eyes Of The World or Dilan 1991?",Celine: Through The Eyes Of The World,i don t know,0.0,G3_abstention,True,True,True
2wiki_bcd399ed091f11ebbdaeac1f6bf848b6,"Which film was released more recently, Hollywood Ending or Tales Of An Ancient E",Tales Of An Ancient Empire,tales of ancient empire,1.0,SUCCESS,True,True,True
2wiki_00199e40098211ebbdb0ac1f6bf848b6,"Did the movies Cock Of The Roost and Nobody'S Perfect, originate from the same c",yes,no,0.0,S2_selection_chunk_miss,True,True,False
2wiki_fb9d9ba40bdd11eba7f7acde48001122,What is the date of death of the director of film Khanjar (1980 Film)?,6 February 1983,i don t know,0.0,G3_abstention,False,True,True
2wiki_58b6a4780bdb11eba7f7acde48001122,Where did the director of film Balls Out (2014 Film) graduate from?,Tisch,new york university,0.0,S2_selection_chunk_miss,False,True,False
2wiki_582b57e208c011ebbd8aac1f6bf848b6,"Which film has the director who is older than the other, A Wrong Way To Love or ",A Wrong Way To Love,fernando di leo,0.0,G1_confabulation,False,True,True
2wiki_8aba5e4c0bdb11eba7f7acde48001122,Where was the husband of Bushra Bibi born?,Lahore,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_aa201d800bdb11eba7f7acde48001122,What nationality is Francesca Von Habsburg's husband?,Austria,austrian,0.0,G1_confabulation,True,True,True
2wiki_cf57f2ef087011ebbd63ac1f6bf848b6,Are Madame Bovary (1934 Film) and Mary Moreland from the same country?,no,i don t know,0.0,S2_selection_chunk_miss,True,True,False
2wiki_e0805d20086811ebbd5eac1f6bf848b6,"Which film has the director who died later, The Ghost Breakers or A Hill In Kore",A Hill In Korea,ghost breakers,0.0,G1_confabulation,False,True,True
2wiki_1b5d2b6e0baf11ebab90acde48001122,Who is Wuyashu's paternal grandfather?,Wugunai,helibo,0.0,S2_selection_chunk_miss,False,True,False
2wiki_12a7133408af11ebbd83ac1f6bf848b6,"Which film has the producer who was born earlier, The Save The Children Fund Fil",The Save The Children Fund Film,save children fund film,1.0,SUCCESS,False,True,True
2wiki_922587b80bdd11eba7f7acde48001122,What nationality is the director of film Louder Than Bombs (Film)?,Norwegian,norwegian,1.0,SUCCESS,False,True,True
2wiki_910380e2088111ebbd6dac1f6bf848b6,"Which film has the director died later, Storm Center or Man, Woman And Wife?",Storm Center,storm center,1.0,SUCCESS,False,True,True
2wiki_896795760bb011ebab90acde48001122,Who is Tlilpotoncatzin's uncle?,Chimalpopoca,tlacaelel,0.0,G1_confabulation,True,True,True
2wiki_0a630db408c211ebbd8bac1f6bf848b6,"Which film has the director died first, Edge Of Doom or A Mother'S Secret?",A Mother'S Secret,douglas gerrard,0.0,G1_confabulation,False,True,True
2wiki_1ea4ab4b089d11ebbd78ac1f6bf848b6,Was Angel Koritarov or Jacek Kaspszyk born first?,Angel Koritarov,angel koritarov,1.0,SUCCESS,True,True,True
2wiki_f272f7520bda11eba7f7acde48001122,What is the place of birth of the member of Kora Jazz Trio who left the band aft,Kankan,kankan guinea,0.667,SUCCESS,True,True,True
2wiki_812dccf40bb011ebab90acde48001122,"Who is the paternal grandfather of Sigismund I, Prince Of Anhalt-Dessau?","Albert II, Prince of Anhalt-Zerbst",i don t know,0.0,G3_abstention,False,True,True
2wiki_6efc1e6c0bda11eba7f7acde48001122,What is the place of birth of the director of film White Vengeance?,Hong Kong,glen cove long island new york,0.0,G1_confabulation,False,True,True
2wiki_01245b60088411ebbd6dac1f6bf848b6,"Which film has the director born later, Occhio, Malocchio, Prezzemolo E Finocchi","Occhio, Malocchio, Prezzemolo E Finocchio",sergio martino,0.0,G1_confabulation,False,True,True
2wiki_7159cb420bde11eba7f7acde48001122,What is the place of birth of the performer of song Inside My Love?,Chicago,i don t know,0.0,S2_selection_chunk_miss,True,True,False
2wiki_befd7f2008bf11ebbd8aac1f6bf848b6,"Who is younger, Amir Temraz or Sophie Ingle?",Sophie Ingle,sophie ingle,1.0,SUCCESS,True,True,True
2wiki_d10f0894089c11ebbd78ac1f6bf848b6,"Which film was released more recently, Nua Bou or The Damned United?",The Damned United,damned united,1.0,SUCCESS,True,True,True
2wiki_1f8a41b60bde11eba7f7acde48001122,Where did Henry Of Castile The Senator's father die?,Seville,i don t know,0.0,G3_abstention,False,True,True
2wiki_fc4c59300bda11eba7f7acde48001122,Where was the place of death of Helena (Empress)'s husband?,Eboracum,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_387c056e0bda11eba7f7acde48001122,Which award the director of film Ang Padrino won?,National Artist of the Philippines,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_e183fb620bda11eba7f7acde48001122,What is the place of birth of Queen Jeongsun (Wonjong)'s husband?,Korea,i don t know,0.0,G3_abstention,True,True,True
2wiki_d3cbda480bdb11eba7f7acde48001122,Where was the director of film Kadathanaattu Maakkam born?,Pulinkunnoo,pulinkunnoo,1.0,SUCCESS,True,True,True
2wiki_7e2f71dd09c211ebbdb0ac1f6bf848b6,Are both Oregon Coast Technology School and Pierre Elliott Trudeau High School l,no,no,1.0,SUCCESS,True,True,False
2wiki_21eecd840baf11ebab90acde48001122,Who is the maternal grandfather of Princess Adelaide Of Schleswig-Holstein-Sonde,"Frederick VIII, Duke of Schleswig-Holstein",i don t know,0.0,G3_abstention,True,True,True
2wiki_f86dd5180bdb11eba7f7acde48001122,What is the place of birth of the director of film Aurora (2018 Film)?,Davao,i don t know,0.0,S2_selection_chunk_miss,False,True,False
2wiki_2d9bdba5088f11ebbd72ac1f6bf848b6,"Which film has the director died first, The Vein or Judgment Deferred?",The Vein,john baxter,0.0,G1_confabulation,False,True,True
